date,county,state,fips,cases,deaths
2020/9/10,Adams,Nebraska,31001,448,11
2020/9/11,Adams,Nebraska,31001,453,11
2020/9/12,Adams,Nebraska,31001,458,11
2020/9/13,Adams,Nebraska,31001,458,11
2020/9/14,Adams,Nebraska,31001,469,11
2020/9/15,Adams,Nebraska,31001,480,12
2020/9/16,Adams,Nebraska,31001,482,12
2020/9/17,Adams,Nebraska,31001,491,12
2020/9/18,Adams,Nebraska,31001,499,12
2020/9/19,Adams,Nebraska,31001,506,12
2020/9/20,Adams,Nebraska,31001,508,12
2020/9/21,Adams,Nebraska,31001,510,12
2020/9/22,Adams,Nebraska,31001,514,12
2020/9/23,Adams,Nebraska,31001,520,12
2020/9/24,Adams,Nebraska,31001,534,12
2020/9/25,Adams,Nebraska,31001,542,12
2020/9/26,Adams,Nebraska,31001,543,12
2020/9/27,Adams,Nebraska,31001,548,12
2020/9/28,Adams,Nebraska,31001,558,12
2020/9/29,Adams,Nebraska,31001,570,12
2020/9/30,Adams,Nebraska,31001,574,12
2020/10/1,Adams,Nebraska,31001,580,12
2020/10/2,Adams,Nebraska,31001,586,12
2020/10/3,Adams,Nebraska,31001,596,12
2020/10/4,Adams,Nebraska,31001,596,12
2020/10/5,Adams,Nebraska,31001,607,12
2020/10/6,Adams,Nebraska,31001,613,12
2020/10/7,Adams,Nebraska,31001,617,12
2020/10/8,Adams,Nebraska,31001,625,12
2020/10/9,Adams,Nebraska,31001,625,12
2020/10/10,Adams,Nebraska,31001,649,12
2020/10/11,Adams,Nebraska,31001,650,12
2020/10/12,Adams,Nebraska,31001,655,12
2020/10/13,Adams,Nebraska,31001,662,12
2020/10/14,Adams,Nebraska,31001,681,12
2020/10/15,Adams,Nebraska,31001,691,12
2020/10/16,Adams,Nebraska,31001,698,13
2020/10/17,Adams,Nebraska,31001,704,13
2020/10/18,Adams,Nebraska,31001,709,13
2020/10/19,Adams,Nebraska,31001,733,13
2020/10/20,Adams,Nebraska,31001,754,13
2020/10/21,Adams,Nebraska,31001,760,13
2020/10/22,Adams,Nebraska,31001,778,13
2020/10/23,Adams,Nebraska,31001,803,13
2020/10/24,Adams,Nebraska,31001,808,15
2020/10/25,Adams,Nebraska,31001,814,15
2020/10/26,Adams,Nebraska,31001,839,15
2020/10/27,Adams,Nebraska,31001,861,15
2020/10/28,Adams,Nebraska,31001,878,15
2020/10/29,Adams,Nebraska,31001,896,15
2020/10/30,Adams,Nebraska,31001,912,15
2020/10/31,Adams,Nebraska,31001,913,15
2020/5/1,Antelope,Nebraska,31003,3,0
2020/5/2,Antelope,Nebraska,31003,3,0
2020/5/3,Antelope,Nebraska,31003,3,0
2020/5/4,Antelope,Nebraska,31003,4,0
2020/5/5,Antelope,Nebraska,31003,4,0
2020/5/6,Antelope,Nebraska,31003,5,0
2020/5/7,Antelope,Nebraska,31003,6,0
2020/5/8,Antelope,Nebraska,31003,6,0
