date,county,state,fips,cases,deaths
2020/5/1,Anderson,Texas,48001,30,0
2020/5/1,Andrews,Texas,48003,20,0
2020/5/1,Angelina,Texas,48005,54,0
2020/5/1,Aransas,Texas,48007,2,0
2020/5/1,Armstrong,Texas,48011,2,0
2020/5/1,Atascosa,Texas,48013,19,1
2020/5/1,Austin,Texas,48015,13,0
2020/5/1,Bandera,Texas,48019,6,0
2020/5/1,Bastrop,Texas,48021,82,2
2020/5/1,Bee,Texas,48025,6,0
2020/5/1,Bell,Texas,48027,189,3
2020/5/1,Bexar,Texas,48029,1489,48
2020/5/1,Blanco,Texas,48031,6,0
2020/5/1,Bosque,Texas,48035,4,0
2020/5/1,Bowie,Texas,48037,101,9
2020/5/1,Brazoria,Texas,48039,537,6
2020/5/1,Brazos,Texas,48041,202,16
2020/5/1,Brewster,Texas,48043,1,0
2020/5/1,Brooks,Texas,48047,1,0
2020/5/1,Brown,Texas,48049,36,4
2020/5/1,Burleson,Texas,48051,13,0
2020/5/1,Burnet,Texas,48053,19,0
2020/5/1,Caldwell,Texas,48055,14,0
2020/5/1,Calhoun,Texas,48057,30,3
2020/5/1,Callahan,Texas,48059,2,0
2020/5/1,Cameron,Texas,48061,412,18
2020/5/1,Camp,Texas,48063,6,0
2020/5/1,Carson,Texas,48065,2,0
2020/5/1,Cass,Texas,48067,16,2
2020/5/1,Castro,Texas,48069,15,1
2020/5/1,Chambers,Texas,48071,43,0
2020/5/1,Cherokee,Texas,48073,16,1
2020/5/1,Childress,Texas,48075,1,0
2020/5/1,Clay,Texas,48077,3,0
2020/5/1,Cochran,Texas,48079,1,0
2020/5/1,Collin,Texas,48085,767,22
2020/5/1,Colorado,Texas,48089,11,0
2020/5/1,Comal,Texas,48091,58,6
2020/5/1,Comanche,Texas,48093,3,1
2020/5/1,Concho,Texas,48095,1,0
2020/5/1,Cooke,Texas,48097,7,0
2020/5/1,Coryell,Texas,48099,158,2
2020/5/1,Cottle,Texas,48101,2,0
2020/5/1,Crane,Texas,48103,2,0
2020/5/1,Crosby,Texas,48107,2,1
2020/5/1,Dallam,Texas,48111,10,1
2020/5/1,Dallas,Texas,48113,3718,106
2020/5/1,Dawson,Texas,48115,24,1
2020/5/1,DeWitt,Texas,48123,15,1
2020/5/1,Deaf Smith,Texas,48117,31,0
2020/5/1,Delta,Texas,48119,1,0
2020/5/1,Denton,Texas,48121,786,22
2020/5/1,Dickens,Texas,48125,1,0
2020/5/1,Dimmit,Texas,48127,1,0
2020/5/1,Donley,Texas,48129,24,0
2020/5/1,Duval,Texas,48131,2,0
2020/5/1,Eastland,Texas,48133,3,0
2020/5/1,Ector,Texas,48135,81,4
2020/5/1,El Paso,Texas,48141,961,22
2020/5/1,Ellis,Texas,48139,148,6
2020/5/1,Erath,Texas,48143,12,1
2020/5/1,Falls,Texas,48145,4,0
2020/5/1,Fannin,Texas,48147,18,0
2020/5/1,Fayette,Texas,48149,15,1
2020/5/1,Floyd,Texas,48153,3,0
2020/5/1,Fort Bend,Texas,48157,1079,26
2020/5/1,Franklin,Texas,48159,1,0
2020/5/1,Freestone,Texas,48161,5,0
2020/5/1,Frio,Texas,48163,7,0
2020/5/1,Gaines,Texas,48165,2,0
2020/5/1,Galveston,Texas,48167,614,27
2020/5/1,Garza,Texas,48169,1,0
2020/5/1,Gillespie,Texas,48171,2,0
2020/5/1,Glasscock,Texas,48173,1,0
2020/5/1,Goliad,Texas,48175,7,0
2020/5/1,Gonzales,Texas,48177,21,2
2020/5/1,Gray,Texas,48179,58,0
2020/5/1,Grayson,Texas,48181,34,0
2020/5/1,Gregg,Texas,48183,80,0
2020/5/1,Grimes,Texas,48185,19,1
2020/5/1,Guadalupe,Texas,48187,81,0
2020/5/1,Hale,Texas,48189,25,4
2020/5/1,Hamilton,Texas,48193,5,0
2020/5/1,Hansford,Texas,48195,6,0
2020/5/1,Hardin,Texas,48199,103,3
2020/5/1,Harris,Texas,48201,6551,122
2020/5/1,Harrison,Texas,48203,113,6
2020/5/1,Hartley,Texas,48205,5,0
2020/5/1,Hays,Texas,48209,167,1
2020/5/1,Hemphill,Texas,48211,1,0
2020/5/1,Henderson,Texas,48213,25,0
2020/5/1,Hidalgo,Texas,48215,339,6
2020/5/1,Hill,Texas,48217,16,1
2020/5/1,Hockley,Texas,48219,21,1
2020/5/1,Hood,Texas,48221,18,3
2020/5/1,Hopkins,Texas,48223,4,0
2020/5/1,Houston,Texas,48225,6,0
2020/5/1,Howard,Texas,48227,4,1
2020/5/1,Hunt,Texas,48231,47,2
2020/5/1,Hutchinson,Texas,48233,14,0
2020/5/1,Jack,Texas,48237,4,0
2020/5/1,Jackson,Texas,48239,8,0
2020/5/1,Jasper,Texas,48241,16,1
2020/5/1,Jefferson,Texas,48245,307,21
2020/5/1,Jim Hogg,Texas,48247,3,0
2020/5/1,Jim Wells,Texas,48249,3,0
2020/5/1,Johnson,Texas,48251,90,4
2020/5/1,Jones,Texas,48253,37,0
2020/5/1,Karnes,Texas,48255,3,0
2020/5/1,Kaufman,Texas,48257,86,1
2020/5/1,Kendall,Texas,48259,16,0
2020/5/1,Kerr,Texas,48265,5,0
2020/5/1,Kleberg,Texas,48273,8,1
2020/5/1,Knox,Texas,48275,1,0
2020/5/1,La Salle,Texas,48283,1,0
2020/5/1,Lamar,Texas,48277,61,0
2020/5/1,Lamb,Texas,48279,3,0
2020/5/1,Lampasas,Texas,48281,3,0
2020/5/1,Lavaca,Texas,48285,6,1
2020/5/1,Lee,Texas,48287,2,0
2020/5/1,Leon,Texas,48289,6,0
2020/5/1,Liberty,Texas,48291,43,0
2020/5/1,Limestone,Texas,48293,12,1
2020/5/1,Lipscomb,Texas,48295,2,0
2020/5/1,Live Oak,Texas,48297,5,0
2020/5/1,Llano,Texas,48299,3,0
2020/5/1,Lubbock,Texas,48303,543,43
2020/5/1,Lynn,Texas,48305,5,1
2020/5/1,Madison,Texas,48313,2,0
2020/5/1,Marion,Texas,48315,14,0
2020/5/1,Martin,Texas,48317,2,0
2020/5/1,Mason,Texas,48319,21,0
2020/5/1,Matagorda,Texas,48321,64,3
2020/5/1,Maverick,Texas,48323,24,0
2020/5/1,McCulloch,Texas,48307,3,0
2020/5/1,McLennan,Texas,48309,91,4
2020/5/1,Medina,Texas,48325,20,2
2020/5/1,Midland,Texas,48329,82,6
2020/5/1,Milam,Texas,48331,16,1
2020/5/1,Mitchell,Texas,48335,1,0
2020/5/1,Montague,Texas,48337,6,1
2020/5/1,Montgomery,Texas,48339,629,14
2020/5/1,Moore,Texas,48341,350,5
2020/5/1,Morris,Texas,48343,5,0
2020/5/1,Motley,Texas,48345,1,0
2020/5/1,Nacogdoches,Texas,48347,160,7
2020/5/1,Navarro,Texas,48349,31,2
2020/5/1,Newton,Texas,48351,2,0
2020/5/1,Nolan,Texas,48353,1,0
2020/5/1,Nueces,Texas,48355,106,3
2020/5/1,Ochiltree,Texas,48357,19,1
2020/5/1,Oldham,Texas,48359,3,1
2020/5/1,Orange,Texas,48361,71,1
2020/5/1,Palo Pinto,Texas,48363,7,1
2020/5/1,Panola,Texas,48365,128,5
2020/5/1,Parker,Texas,48367,30,0
2020/5/1,Parmer,Texas,48369,8,0
2020/5/1,Pecos,Texas,48371,11,0
2020/5/1,Polk,Texas,48373,20,0
2020/5/1,Potter,Texas,48375,684,9
2020/5/1,Rains,Texas,48379,2,0
2020/5/1,Randall,Texas,48381,256,3
2020/5/1,Red River,Texas,48387,1,0
2020/5/1,Roberts,Texas,48393,2,0
2020/5/1,Robertson,Texas,48395,4,0
2020/5/1,Rockwall,Texas,48397,75,1
2020/5/1,Runnels,Texas,48399,1,0
2020/5/1,Rusk,Texas,48401,36,1
2020/5/1,Sabine,Texas,48403,1,0
2020/5/1,San Augustine,Texas,48405,19,1
2020/5/1,San Jacinto,Texas,48407,10,0
2020/5/1,San Patricio,Texas,48409,12,0
2020/5/1,Scurry,Texas,48415,2,0
2020/5/1,Shelby,Texas,48419,117,4
2020/5/1,Sherman,Texas,48421,17,0
2020/5/1,Smith,Texas,48423,146,4
2020/5/1,Starr,Texas,48427,9,0
2020/5/1,Stephens,Texas,48429,1,0
2020/5/1,Swisher,Texas,48437,9,0
2020/5/1,Tarrant,Texas,48439,2388,69
2020/5/1,Taylor,Texas,48441,319,5
2020/5/1,Terry,Texas,48445,11,0
2020/5/1,Titus,Texas,48449,17,0
2020/5/1,Tom Green,Texas,48451,48,1
2020/5/1,Travis,Texas,48453,1683,51
2020/5/1,Trinity,Texas,48455,8,0
2020/5/1,Tyler,Texas,48457,6,0
2020/5/1,Upshur,Texas,48459,15,0
2020/5/1,Uvalde,Texas,48463,7,0
2020/5/1,Val Verde,Texas,48465,12,0
2020/5/1,Van Zandt,Texas,48467,15,1
2020/5/1,Victoria,Texas,48469,137,3
2020/5/1,Walker,Texas,48471,269,2
2020/5/1,Waller,Texas,48473,33,0
2020/5/1,Washington,Texas,48477,144,15
2020/5/1,Webb,Texas,48479,368,16
2020/5/1,Wharton,Texas,48481,38,0
2020/5/1,Wheeler,Texas,48483,7,0
2020/5/1,Wichita,Texas,48485,65,2
2020/5/1,Wilbarger,Texas,48487,1,0
2020/5/1,Willacy,Texas,48489,13,1
2020/5/1,Williamson,Texas,48491,306,10
2020/5/1,Wilson,Texas,48493,32,3
2020/5/1,Winkler,Texas,48495,3,0
2020/5/1,Wise,Texas,48497,17,2
2020/5/1,Wood,Texas,48499,9,0
2020/5/1,Yoakum,Texas,48501,1,0
2020/5/1,Young,Texas,48503,4,1
2020/5/1,Zapata,Texas,48505,7,0
2020/5/1,Zavala,Texas,48507,1,0
2020/5/2,Anderson,Texas,48001,32,0
2020/5/2,Andrews,Texas,48003,20,0
2020/5/2,Angelina,Texas,48005,55,0
2020/5/2,Aransas,Texas,48007,2,0
2020/5/2,Armstrong,Texas,48011,2,0
2020/5/2,Atascosa,Texas,48013,19,1
2020/5/2,Austin,Texas,48015,13,0
2020/5/2,Bandera,Texas,48019,6,0
2020/5/2,Bastrop,Texas,48021,83,2
2020/5/2,Bee,Texas,48025,6,0
2020/5/2,Bell,Texas,48027,193,3
2020/5/2,Bexar,Texas,48029,1585,48
2020/5/2,Blanco,Texas,48031,6,0
2020/5/2,Bosque,Texas,48035,4,0
2020/5/2,Bowie,Texas,48037,101,9
2020/5/2,Brazoria,Texas,48039,542,6
2020/5/2,Brazos,Texas,48041,208,16
2020/5/2,Brewster,Texas,48043,1,0
2020/5/2,Briscoe,Texas,48045,1,0
2020/5/2,Brooks,Texas,48047,1,0
2020/5/2,Brown,Texas,48049,36,5
2020/5/2,Burleson,Texas,48051,14,0
2020/5/2,Burnet,Texas,48053,20,0
2020/5/2,Caldwell,Texas,48055,20,0
2020/5/2,Calhoun,Texas,48057,31,3
2020/5/2,Callahan,Texas,48059,2,0
2020/5/2,Cameron,Texas,48061,421,18
2020/5/2,Camp,Texas,48063,6,0
2020/5/2,Carson,Texas,48065,2,0
2020/5/2,Cass,Texas,48067,16,2
2020/5/2,Castro,Texas,48069,15,1
2020/5/2,Chambers,Texas,48071,43,0
2020/5/2,Cherokee,Texas,48073,17,1
2020/5/2,Childress,Texas,48075,1,0
2020/5/2,Clay,Texas,48077,3,0
2020/5/2,Cochran,Texas,48079,1,0
2020/5/2,Coleman,Texas,48083,1,0
2020/5/2,Collin,Texas,48085,786,22
2020/5/2,Colorado,Texas,48089,11,0
2020/5/2,Comal,Texas,48091,58,6
2020/5/2,Comanche,Texas,48093,3,1
2020/5/2,Concho,Texas,48095,1,0
2020/5/2,Cooke,Texas,48097,8,0
2020/5/2,Coryell,Texas,48099,160,2
2020/5/2,Cottle,Texas,48101,2,0
2020/5/2,Crane,Texas,48103,2,0
2020/5/2,Crosby,Texas,48107,2,1
2020/5/2,Dallam,Texas,48111,12,1
2020/5/2,Dallas,Texas,48113,3899,110
2020/5/2,Dawson,Texas,48115,26,1
2020/5/2,DeWitt,Texas,48123,15,1
2020/5/2,Deaf Smith,Texas,48117,34,0
2020/5/2,Delta,Texas,48119,1,0
2020/5/2,Denton,Texas,48121,799,22
2020/5/2,Dickens,Texas,48125,1,0
2020/5/2,Dimmit,Texas,48127,1,0
2020/5/2,Donley,Texas,48129,25,0
2020/5/2,Duval,Texas,48131,3,0
2020/5/2,Eastland,Texas,48133,3,0
2020/5/2,Ector,Texas,48135,81,4
2020/5/2,El Paso,Texas,48141,986,22
2020/5/2,Ellis,Texas,48139,166,6
2020/5/2,Erath,Texas,48143,12,1
2020/5/2,Falls,Texas,48145,4,0
2020/5/2,Fannin,Texas,48147,19,0
2020/5/2,Fayette,Texas,48149,15,1
2020/5/2,Floyd,Texas,48153,3,0
2020/5/2,Fort Bend,Texas,48157,1133,27
2020/5/2,Franklin,Texas,48159,2,0
2020/5/2,Freestone,Texas,48161,6,0
2020/5/2,Frio,Texas,48163,8,0
2020/5/2,Gaines,Texas,48165,2,0
2020/5/2,Galveston,Texas,48167,629,28
2020/5/2,Garza,Texas,48169,3,0
2020/5/2,Gillespie,Texas,48171,3,0
2020/5/2,Glasscock,Texas,48173,1,0
2020/5/2,Goliad,Texas,48175,7,0
2020/5/2,Gonzales,Texas,48177,23,2
2020/5/2,Gray,Texas,48179,58,0
2020/5/2,Grayson,Texas,48181,38,0
2020/5/2,Gregg,Texas,48183,87,0
2020/5/2,Grimes,Texas,48185,21,1
2020/5/2,Guadalupe,Texas,48187,85,0
2020/5/2,Hale,Texas,48189,26,4
2020/5/2,Hamilton,Texas,48193,5,0
2020/5/2,Hansford,Texas,48195,6,0
2020/5/2,Hardin,Texas,48199,107,3
2020/5/2,Harris,Texas,48201,6708,129
2020/5/2,Harrison,Texas,48203,121,6
2020/5/2,Hartley,Texas,48205,5,0
2020/5/2,Hays,Texas,48209,167,1
2020/5/2,Hemphill,Texas,48211,1,0
2020/5/2,Henderson,Texas,48213,28,0
2020/5/2,Hidalgo,Texas,48215,340,6
2020/5/2,Hill,Texas,48217,16,1
2020/5/2,Hockley,Texas,48219,20,1
2020/5/2,Hood,Texas,48221,20,3
2020/5/2,Hopkins,Texas,48223,6,0
2020/5/2,Houston,Texas,48225,7,0
2020/5/2,Howard,Texas,48227,4,1
2020/5/2,Hunt,Texas,48231,48,2
2020/5/2,Hutchinson,Texas,48233,14,0
2020/5/2,Jack,Texas,48237,4,0
2020/5/2,Jackson,Texas,48239,10,0
2020/5/2,Jasper,Texas,48241,18,1
2020/5/2,Jefferson,Texas,48245,320,22
2020/5/2,Jim Hogg,Texas,48247,3,0
2020/5/2,Jim Wells,Texas,48249,4,0
2020/5/2,Johnson,Texas,48251,90,4
2020/5/2,Jones,Texas,48253,62,0
2020/5/2,Karnes,Texas,48255,3,0
2020/5/2,Kaufman,Texas,48257,87,1
2020/5/2,Kendall,Texas,48259,16,0
2020/5/2,Kerr,Texas,48265,5,0
2020/5/2,Kleberg,Texas,48273,10,1
2020/5/2,Knox,Texas,48275,1,0
2020/5/2,La Salle,Texas,48283,1,0
2020/5/2,Lamar,Texas,48277,67,0
2020/5/2,Lamb,Texas,48279,4,0
2020/5/2,Lampasas,Texas,48281,4,0
2020/5/2,Lavaca,Texas,48285,6,1
2020/5/2,Lee,Texas,48287,2,0
2020/5/2,Leon,Texas,48289,6,0
2020/5/2,Liberty,Texas,48291,45,0
2020/5/2,Limestone,Texas,48293,13,1
2020/5/2,Lipscomb,Texas,48295,2,0
2020/5/2,Live Oak,Texas,48297,5,0
2020/5/2,Llano,Texas,48299,3,0
2020/5/2,Lubbock,Texas,48303,549,44
2020/5/2,Lynn,Texas,48305,5,1
2020/5/2,Madison,Texas,48313,2,0
2020/5/2,Marion,Texas,48315,14,0
2020/5/2,Martin,Texas,48317,2,0
2020/5/2,Mason,Texas,48319,24,0
2020/5/2,Matagorda,Texas,48321,64,3
2020/5/2,Maverick,Texas,48323,24,0
2020/5/2,McCulloch,Texas,48307,3,0
2020/5/2,McLennan,Texas,48309,91,4
2020/5/2,Medina,Texas,48325,20,2
2020/5/2,Midland,Texas,48329,82,6
2020/5/2,Milam,Texas,48331,16,1
2020/5/2,Mitchell,Texas,48335,1,0
2020/5/2,Montague,Texas,48337,6,1
2020/5/2,Montgomery,Texas,48339,634,14
2020/5/2,Moore,Texas,48341,363,5
2020/5/2,Morris,Texas,48343,8,0
2020/5/2,Motley,Texas,48345,1,0
2020/5/2,Nacogdoches,Texas,48347,172,7
2020/5/2,Navarro,Texas,48349,31,2
2020/5/2,Newton,Texas,48351,2,0
2020/5/2,Nolan,Texas,48353,2,0
2020/5/2,Nueces,Texas,48355,107,3
2020/5/2,Ochiltree,Texas,48357,19,1
2020/5/2,Oldham,Texas,48359,3,1
2020/5/2,Orange,Texas,48361,71,1
2020/5/2,Palo Pinto,Texas,48363,8,1
2020/5/2,Panola,Texas,48365,133,5
2020/5/2,Parker,Texas,48367,35,0
2020/5/2,Parmer,Texas,48369,8,0
2020/5/2,Pecos,Texas,48371,10,0
2020/5/2,Polk,Texas,48373,20,0
2020/5/2,Potter,Texas,48375,766,9
2020/5/2,Rains,Texas,48379,2,0
2020/5/2,Randall,Texas,48381,270,3
2020/5/2,Red River,Texas,48387,1,0
2020/5/2,Roberts,Texas,48393,2,0
2020/5/2,Robertson,Texas,48395,4,0
2020/5/2,Rockwall,Texas,48397,85,3
2020/5/2,Runnels,Texas,48399,2,0
2020/5/2,Rusk,Texas,48401,36,1
2020/5/2,Sabine,Texas,48403,1,0
2020/5/2,San Augustine,Texas,48405,19,1
2020/5/2,San Jacinto,Texas,48407,10,0
2020/5/2,San Patricio,Texas,48409,12,0
2020/5/2,Scurry,Texas,48415,2,0
2020/5/2,Shelby,Texas,48419,117,4
2020/5/2,Sherman,Texas,48421,17,0
2020/5/2,Smith,Texas,48423,146,4
2020/5/2,Starr,Texas,48427,9,0
2020/5/2,Stephens,Texas,48429,1,0
2020/5/2,Swisher,Texas,48437,9,0
2020/5/2,Tarrant,Texas,48439,2503,71
2020/5/2,Taylor,Texas,48441,327,5
2020/5/2,Terry,Texas,48445,11,0
2020/5/2,Titus,Texas,48449,17,0
2020/5/2,Tom Green,Texas,48451,50,1
2020/5/2,Travis,Texas,48453,1714,51
2020/5/2,Trinity,Texas,48455,8,0
2020/5/2,Tyler,Texas,48457,6,0
2020/5/2,Upshur,Texas,48459,15,0
2020/5/2,Uvalde,Texas,48463,7,0
2020/5/2,Val Verde,Texas,48465,13,0
2020/5/2,Van Zandt,Texas,48467,16,1
2020/5/2,Victoria,Texas,48469,139,5
2020/5/2,Walker,Texas,48471,269,2
2020/5/2,Waller,Texas,48473,33,0
2020/5/2,Washington,Texas,48477,145,15
2020/5/2,Webb,Texas,48479,385,16
2020/5/2,Wharton,Texas,48481,38,0
2020/5/2,Wheeler,Texas,48483,8,0
2020/5/2,Wichita,Texas,48485,65,2
2020/5/2,Wilbarger,Texas,48487,1,0
2020/5/2,Willacy,Texas,48489,13,1
2020/5/2,Williamson,Texas,48491,313,10
2020/5/2,Wilson,Texas,48493,33,3
2020/5/2,Winkler,Texas,48495,3,0
2020/5/2,Wise,Texas,48497,24,2
2020/5/2,Wood,Texas,48499,10,0
2020/5/2,Yoakum,Texas,48501,1,0
2020/5/2,Young,Texas,48503,4,1
2020/5/2,Zapata,Texas,48505,7,0
2020/5/2,Zavala,Texas,48507,1,0
2020/5/3,Anderson,Texas,48001,32,0
2020/5/3,Andrews,Texas,48003,21,0
2020/5/3,Angelina,Texas,48005,55,0
2020/5/3,Aransas,Texas,48007,2,0
2020/5/3,Armstrong,Texas,48011,2,0
2020/5/3,Atascosa,Texas,48013,19,1
2020/5/3,Austin,Texas,48015,13,0
2020/5/3,Bandera,Texas,48019,6,0
2020/5/3,Bastrop,Texas,48021,86,2
2020/5/3,Bee,Texas,48025,6,0
2020/5/3,Bell,Texas,48027,194,3
2020/5/3,Bexar,Texas,48029,1625,48
2020/5/3,Blanco,Texas,48031,6,0
2020/5/3,Bosque,Texas,48035,4,0
2020/5/3,Bowie,Texas,48037,101,9
2020/5/3,Brazoria,Texas,48039,551,6
2020/5/3,Brazos,Texas,48041,208,16
2020/5/3,Brewster,Texas,48043,1,0
2020/5/3,Briscoe,Texas,48045,1,0
2020/5/3,Brooks,Texas,48047,1,0
2020/5/3,Brown,Texas,48049,36,5
2020/5/3,Burleson,Texas,48051,14,0
2020/5/3,Burnet,Texas,48053,19,0
2020/5/3,Caldwell,Texas,48055,20,0
2020/5/3,Calhoun,Texas,48057,32,3
2020/5/3,Callahan,Texas,48059,2,0
2020/5/3,Cameron,Texas,48061,432,18
2020/5/3,Camp,Texas,48063,7,0
2020/5/3,Carson,Texas,48065,3,0
2020/5/3,Cass,Texas,48067,16,2
2020/5/3,Castro,Texas,48069,15,1
2020/5/3,Chambers,Texas,48071,45,0
2020/5/3,Cherokee,Texas,48073,17,1
2020/5/3,Childress,Texas,48075,1,0
2020/5/3,Clay,Texas,48077,3,0
2020/5/3,Cochran,Texas,48079,1,0
2020/5/3,Coleman,Texas,48083,1,0
2020/5/3,Collin,Texas,48085,791,22
2020/5/3,Colorado,Texas,48089,10,0
2020/5/3,Comal,Texas,48091,58,6
2020/5/3,Comanche,Texas,48093,3,1
2020/5/3,Concho,Texas,48095,1,0
2020/5/3,Cooke,Texas,48097,8,0
2020/5/3,Coryell,Texas,48099,162,2
2020/5/3,Cottle,Texas,48101,2,0
2020/5/3,Crane,Texas,48103,2,0
2020/5/3,Crosby,Texas,48107,2,1
2020/5/3,Dallam,Texas,48111,12,1
2020/5/3,Dallas,Texas,48113,4133,111
2020/5/3,Dawson,Texas,48115,26,1
2020/5/3,DeWitt,Texas,48123,15,1
2020/5/3,Deaf Smith,Texas,48117,35,0
2020/5/3,Delta,Texas,48119,1,0
2020/5/3,Denton,Texas,48121,803,22
2020/5/3,Dickens,Texas,48125,1,0
2020/5/3,Dimmit,Texas,48127,1,0
2020/5/3,Donley,Texas,48129,25,0
2020/5/3,Duval,Texas,48131,3,0
2020/5/3,Eastland,Texas,48133,3,0
2020/5/3,Ector,Texas,48135,84,4
2020/5/3,El Paso,Texas,48141,998,22
2020/5/3,Ellis,Texas,48139,166,6
2020/5/3,Erath,Texas,48143,12,1
2020/5/3,Falls,Texas,48145,4,0
2020/5/3,Fannin,Texas,48147,19,0
2020/5/3,Fayette,Texas,48149,15,1
2020/5/3,Floyd,Texas,48153,3,0
2020/5/3,Fort Bend,Texas,48157,1183,28
2020/5/3,Franklin,Texas,48159,2,0
2020/5/3,Freestone,Texas,48161,7,0
2020/5/3,Frio,Texas,48163,10,0
2020/5/3,Gaines,Texas,48165,2,0
2020/5/3,Galveston,Texas,48167,636,28
2020/5/3,Garza,Texas,48169,3,0
2020/5/3,Gillespie,Texas,48171,3,0
2020/5/3,Glasscock,Texas,48173,1,0
2020/5/3,Goliad,Texas,48175,7,0
2020/5/3,Gonzales,Texas,48177,27,2
2020/5/3,Gray,Texas,48179,58,0
2020/5/3,Grayson,Texas,48181,41,0
2020/5/3,Gregg,Texas,48183,87,0
2020/5/3,Grimes,Texas,48185,22,1
2020/5/3,Guadalupe,Texas,48187,85,0
2020/5/3,Hale,Texas,48189,29,4
2020/5/3,Hamilton,Texas,48193,5,0
2020/5/3,Hansford,Texas,48195,7,0
2020/5/3,Hardin,Texas,48199,107,3
2020/5/3,Harris,Texas,48201,6838,133
2020/5/3,Harrison,Texas,48203,140,6
2020/5/3,Hartley,Texas,48205,5,0
2020/5/3,Hays,Texas,48209,167,1
2020/5/3,Hemphill,Texas,48211,1,0
2020/5/3,Henderson,Texas,48213,28,0
2020/5/3,Hidalgo,Texas,48215,341,6
2020/5/3,Hill,Texas,48217,17,1
2020/5/3,Hockley,Texas,48219,20,1
2020/5/3,Hood,Texas,48221,20,3
2020/5/3,Hopkins,Texas,48223,6,0
2020/5/3,Houston,Texas,48225,7,0
2020/5/3,Howard,Texas,48227,4,1
2020/5/3,Hunt,Texas,48231,49,2
2020/5/3,Hutchinson,Texas,48233,16,0
2020/5/3,Jack,Texas,48237,4,0
2020/5/3,Jackson,Texas,48239,14,0
2020/5/3,Jasper,Texas,48241,18,1
2020/5/3,Jefferson,Texas,48245,324,22
2020/5/3,Jim Hogg,Texas,48247,3,0
2020/5/3,Jim Wells,Texas,48249,5,0
2020/5/3,Johnson,Texas,48251,90,4
2020/5/3,Jones,Texas,48253,62,0
2020/5/3,Karnes,Texas,48255,3,0
2020/5/3,Kaufman,Texas,48257,87,1
2020/5/3,Kendall,Texas,48259,16,0
2020/5/3,Kerr,Texas,48265,5,0
2020/5/3,Kleberg,Texas,48273,10,1
2020/5/3,Knox,Texas,48275,1,0
2020/5/3,La Salle,Texas,48283,1,0
2020/5/3,Lamar,Texas,48277,67,0
2020/5/3,Lamb,Texas,48279,4,0
2020/5/3,Lampasas,Texas,48281,4,0
2020/5/3,Lavaca,Texas,48285,6,1
2020/5/3,Lee,Texas,48287,2,0
2020/5/3,Leon,Texas,48289,6,0
2020/5/3,Liberty,Texas,48291,45,0
2020/5/3,Limestone,Texas,48293,13,1
2020/5/3,Lipscomb,Texas,48295,2,0
2020/5/3,Live Oak,Texas,48297,5,0
2020/5/3,Llano,Texas,48299,3,0
2020/5/3,Lubbock,Texas,48303,553,44
2020/5/3,Lynn,Texas,48305,5,1
2020/5/3,Madison,Texas,48313,2,0
2020/5/3,Marion,Texas,48315,15,0
2020/5/3,Martin,Texas,48317,2,0
2020/5/3,Mason,Texas,48319,24,0
2020/5/3,Matagorda,Texas,48321,64,3
2020/5/3,Maverick,Texas,48323,24,0
2020/5/3,McCulloch,Texas,48307,3,0
2020/5/3,McLennan,Texas,48309,91,4
2020/5/3,Medina,Texas,48325,20,2
2020/5/3,Midland,Texas,48329,82,6
2020/5/3,Milam,Texas,48331,17,1
2020/5/3,Mitchell,Texas,48335,1,0
2020/5/3,Montague,Texas,48337,6,1
2020/5/3,Montgomery,Texas,48339,634,14
2020/5/3,Moore,Texas,48341,399,6
2020/5/3,Morris,Texas,48343,9,0
2020/5/3,Motley,Texas,48345,1,0
2020/5/3,Nacogdoches,Texas,48347,172,7
2020/5/3,Navarro,Texas,48349,31,2
2020/5/3,Newton,Texas,48351,2,0
2020/5/3,Nolan,Texas,48353,2,0
2020/5/3,Nueces,Texas,48355,107,3
2020/5/3,Ochiltree,Texas,48357,19,1
2020/5/3,Oldham,Texas,48359,3,1
2020/5/3,Orange,Texas,48361,71,1
2020/5/3,Palo Pinto,Texas,48363,8,1
2020/5/3,Panola,Texas,48365,133,5
2020/5/3,Parker,Texas,48367,35,0
2020/5/3,Parmer,Texas,48369,8,0
2020/5/3,Pecos,Texas,48371,10,0
2020/5/3,Polk,Texas,48373,20,0
2020/5/3,Potter,Texas,48375,818,9
2020/5/3,Rains,Texas,48379,2,0
2020/5/3,Randall,Texas,48381,279,3
2020/5/3,Red River,Texas,48387,1,0
2020/5/3,Roberts,Texas,48393,2,0
2020/5/3,Robertson,Texas,48395,4,0
2020/5/3,Rockwall,Texas,48397,85,3
2020/5/3,Runnels,Texas,48399,2,0
2020/5/3,Rusk,Texas,48401,36,1
2020/5/3,Sabine,Texas,48403,1,0
2020/5/3,San Augustine,Texas,48405,19,1
2020/5/3,San Jacinto,Texas,48407,10,0
2020/5/3,San Patricio,Texas,48409,12,0
2020/5/3,Scurry,Texas,48415,2,0
2020/5/3,Shelby,Texas,48419,117,4
2020/5/3,Sherman,Texas,48421,18,0
2020/5/3,Smith,Texas,48423,146,4
2020/5/3,Starr,Texas,48427,9,0
2020/5/3,Stephens,Texas,48429,1,0
2020/5/3,Swisher,Texas,48437,9,0
2020/5/3,Tarrant,Texas,48439,2584,75
2020/5/3,Taylor,Texas,48441,348,5
2020/5/3,Terry,Texas,48445,11,0
2020/5/3,Titus,Texas,48449,20,0
