date,county,state,fips,cases,deaths
2020/5/1,Barnes,North Dakota,38003,4,0
2020/5/1,Bowman,North Dakota,38011,1,0
2020/5/1,Burke,North Dakota,38013,3,0
2020/5/1,Burleigh,North Dakota,38015,79,0
2020/5/1,Cass,North Dakota,38017,542,16
2020/5/1,Divide,North Dakota,38023,1,0
2020/5/1,Dunn,North Dakota,38025,10,0
2020/5/1,Eddy,North Dakota,38027,1,0
2020/5/1,Emmons,North Dakota,38029,1,1
2020/5/1,Foster,North Dakota,38031,1,0
2020/5/1,Grand Forks,North Dakota,38035,262,0
2020/5/1,Grant,North Dakota,38037,1,0
2020/5/1,McHenry,North Dakota,38049,1,1
2020/5/1,McIntosh,North Dakota,38051,1,0
2020/5/1,McKenzie,North Dakota,38053,13,0
2020/5/1,McLean,North Dakota,38055,3,0
2020/5/1,Morton,North Dakota,38059,24,2
2020/5/1,Mountrail,North Dakota,38061,35,0
2020/5/1,Nelson,North Dakota,38063,1,0
2020/5/1,Oliver,North Dakota,38065,1,0
2020/5/1,Pembina,North Dakota,38067,3,0
2020/5/1,Pierce,North Dakota,38069,2,0
2020/5/1,Ramsey,North Dakota,38071,3,0
2020/5/1,Ransom,North Dakota,38073,1,0
2020/5/1,Renville,North Dakota,38075,1,0
2020/5/1,Richland,North Dakota,38077,7,0
2020/5/1,Rolette,North Dakota,38079,1,0
2020/5/1,Sargent,North Dakota,38081,1,0
2020/5/1,Sioux,North Dakota,38085,1,0
2020/5/1,Slope,North Dakota,38087,3,0
2020/5/1,Stark,North Dakota,38089,52,2
2020/5/1,Stutsman,North Dakota,38093,7,0
2020/5/1,Walsh,North Dakota,38099,7,0
2020/5/1,Ward,North Dakota,38101,21,1
2020/5/1,Wells,North Dakota,38103,2,0
2020/5/1,Williams,North Dakota,38105,10,0
2020/5/2,Barnes,North Dakota,38003,4,0
2020/5/2,Bowman,North Dakota,38011,1,0
2020/5/2,Burke,North Dakota,38013,3,0
2020/5/2,Burleigh,North Dakota,38015,80,0
2020/5/2,Cass,North Dakota,38017,572,17
2020/5/2,Divide,North Dakota,38023,1,0
2020/5/2,Dunn,North Dakota,38025,11,0
2020/5/2,Eddy,North Dakota,38027,1,0
2020/5/2,Emmons,North Dakota,38029,1,1
2020/5/2,Foster,North Dakota,38031,1,0
2020/5/2,Grand Forks,North Dakota,38035,265,0
2020/5/2,Grant,North Dakota,38037,1,0
2020/5/2,McHenry,North Dakota,38049,1,1
2020/5/2,McIntosh,North Dakota,38051,1,0
2020/5/2,McKenzie,North Dakota,38053,13,0
2020/5/2,McLean,North Dakota,38055,5,0
2020/5/2,Morton,North Dakota,38059,24,2
2020/5/2,Mountrail,North Dakota,38061,35,0
2020/5/2,Nelson,North Dakota,38063,1,0
2020/5/2,Oliver,North Dakota,38065,1,0
2020/5/2,Pembina,North Dakota,38067,3,0
2020/5/2,Pierce,North Dakota,38069,2,0
2020/5/2,Ramsey,North Dakota,38071,3,0
2020/5/2,Ransom,North Dakota,38073,1,0
2020/5/2,Renville,North Dakota,38075,1,0
2020/5/2,Richland,North Dakota,38077,7,0
2020/5/2,Rolette,North Dakota,38079,1,0
2020/5/2,Sargent,North Dakota,38081,1,0
2020/5/2,Sioux,North Dakota,38085,1,0
2020/5/2,Slope,North Dakota,38087,3,0
2020/5/2,Stark,North Dakota,38089,54,2
2020/5/2,Stutsman,North Dakota,38093,10,0
2020/5/2,Walsh,North Dakota,38099,7,0
2020/5/2,Ward,North Dakota,38101,25,1
2020/5/2,Wells,North Dakota,38103,2,0
2020/5/2,Williams,North Dakota,38105,10,0
2020/5/3,Barnes,North Dakota,38003,4,0
2020/5/3,Bowman,North Dakota,38011,1,0
2020/5/3,Burke,North Dakota,38013,3,0
2020/5/3,Burleigh,North Dakota,38015,80,0
2020/5/3,Cass,North Dakota,38017,605,18
2020/5/3,Divide,North Dakota,38023,1,0
2020/5/3,Dunn,North Dakota,38025,11,0
2020/5/3,Eddy,North Dakota,38027,1,0
2020/5/3,Emmons,North Dakota,38029,1,1
2020/5/3,Foster,North Dakota,38031,1,0
2020/5/3,Grand Forks,North Dakota,38035,267,0
2020/5/3,Grant,North Dakota,38037,1,0
2020/5/3,McHenry,North Dakota,38049,1,1
2020/5/3,McIntosh,North Dakota,38051,1,0
2020/5/3,McKenzie,North Dakota,38053,13,0
2020/5/3,McLean,North Dakota,38055,5,0
2020/5/3,Morton,North Dakota,38059,24,2
2020/5/3,Mountrail,North Dakota,38061,35,0
2020/5/3,Nelson,North Dakota,38063,1,0
2020/5/3,Oliver,North Dakota,38065,1,0
2020/5/3,Pembina,North Dakota,38067,3,0
2020/5/3,Pierce,North Dakota,38069,2,0
2020/5/3,Ramsey,North Dakota,38071,3,0
2020/5/3,Ransom,North Dakota,38073,1,0
2020/5/3,Renville,North Dakota,38075,1,0
2020/5/3,Richland,North Dakota,38077,7,0
2020/5/3,Rolette,North Dakota,38079,1,0
2020/5/3,Sargent,North Dakota,38081,1,0
2020/5/3,Sioux,North Dakota,38085,1,0
2020/5/3,Slope,North Dakota,38087,3,0
2020/5/3,Stark,North Dakota,38089,55,2
2020/5/3,Stutsman,North Dakota,38093,11,0
2020/5/3,Walsh,North Dakota,38099,7,0
2020/5/3,Ward,North Dakota,38101,25,1
2020/5/3,Wells,North Dakota,38103,2,0
2020/5/3,Williams,North Dakota,38105,11,0
2020/5/4,Barnes,North Dakota,38003,4,0
2020/5/4,Bowman,North Dakota,38011,1,0
2020/5/4,Burke,North Dakota,38013,3,0
2020/5/4,Burleigh,North Dakota,38015,83,0
2020/5/4,Cass,North Dakota,38017,630,18
2020/5/4,Divide,North Dakota,38023,1,0
2020/5/4,Dunn,North Dakota,38025,11,0
2020/5/4,Eddy,North Dakota,38027,1,0
2020/5/4,Emmons,North Dakota,38029,1,1
2020/5/4,Foster,North Dakota,38031,1,0
2020/5/4,Grand Forks,North Dakota,38035,269,0
2020/5/4,Grant,North Dakota,38037,1,0
2020/5/4,McHenry,North Dakota,38049,1,1
2020/5/4,McIntosh,North Dakota,38051,1,0
2020/5/4,McKenzie,North Dakota,38053,13,0
2020/5/4,McLean,North Dakota,38055,5,0
2020/5/4,Morton,North Dakota,38059,26,2
2020/5/4,Mountrail,North Dakota,38061,35,0
2020/5/4,Nelson,North Dakota,38063,1,0
2020/5/4,Oliver,North Dakota,38065,1,0
2020/5/4,Pembina,North Dakota,38067,3,0
2020/5/4,Pierce,North Dakota,38069,2,0
2020/5/4,Ramsey,North Dakota,38071,3,0
2020/5/4,Ransom,North Dakota,38073,1,0
2020/5/4,Renville,North Dakota,38075,1,0
2020/5/4,Richland,North Dakota,38077,7,0
2020/5/4,Rolette,North Dakota,38079,1,0
2020/5/4,Sargent,North Dakota,38081,1,0
2020/5/4,Sioux,North Dakota,38085,1,0
2020/5/4,Slope,North Dakota,38087,3,0
2020/5/4,Stark,North Dakota,38089,57,2
2020/5/4,Stutsman,North Dakota,38093,11,0
2020/5/4,Walsh,North Dakota,38099,7,0
2020/5/4,Ward,North Dakota,38101,25,1
2020/5/4,Wells,North Dakota,38103,2,0
2020/5/4,Williams,North Dakota,38105,11,0
2020/5/5,Barnes,North Dakota,38003,4,0
2020/5/5,Bowman,North Dakota,38011,1,0
2020/5/5,Burke,North Dakota,38013,5,0
2020/5/5,Burleigh,North Dakota,38015,92,0
2020/5/5,Cass,North Dakota,38017,643,18
2020/5/5,Divide,North Dakota,38023,1,0
2020/5/5,Dunn,North Dakota,38025,11,0
2020/5/5,Eddy,North Dakota,38027,1,0
2020/5/5,Emmons,North Dakota,38029,1,1
2020/5/5,Foster,North Dakota,38031,1,0
2020/5/5,Grand Forks,North Dakota,38035,270,0
2020/5/5,Grant,North Dakota,38037,1,0
2020/5/5,McHenry,North Dakota,38049,1,1
2020/5/5,McIntosh,North Dakota,38051,1,0
2020/5/5,McKenzie,North Dakota,38053,13,0
2020/5/5,McLean,North Dakota,38055,5,0
2020/5/5,Mercer,North Dakota,38057,3,0
2020/5/5,Morton,North Dakota,38059,35,2
2020/5/5,Mountrail,North Dakota,38061,35,0
2020/5/5,Nelson,North Dakota,38063,1,0
2020/5/5,Oliver,North Dakota,38065,1,0
2020/5/5,Pembina,North Dakota,38067,4,0
2020/5/5,Pierce,North Dakota,38069,2,0
2020/5/5,Ramsey,North Dakota,38071,3,0
2020/5/5,Ransom,North Dakota,38073,1,0
2020/5/5,Renville,North Dakota,38075,1,0
2020/5/5,Richland,North Dakota,38077,7,0
2020/5/5,Rolette,North Dakota,38079,1,0
2020/5/5,Sargent,North Dakota,38081,1,0
2020/5/5,Sioux,North Dakota,38085,1,0
2020/5/5,Slope,North Dakota,38087,3,0
2020/5/5,Stark,North Dakota,38089,57,2
2020/5/5,Stutsman,North Dakota,38093,12,0
2020/5/5,Walsh,North Dakota,38099,7,0
2020/5/5,Ward,North Dakota,38101,25,1
2020/5/5,Wells,North Dakota,38103,2,0
2020/5/5,Williams,North Dakota,38105,13,0
2020/5/6,Barnes,North Dakota,38003,4,0
2020/5/6,Bowman,North Dakota,38011,1,0
2020/5/6,Burke,North Dakota,38013,5,0
2020/5/6,Burleigh,North Dakota,38015,102,0
2020/5/6,Cass,North Dakota,38017,686,23
2020/5/6,Divide,North Dakota,38023,1,0
2020/5/6,Dunn,North Dakota,38025,11,0
2020/5/6,Eddy,North Dakota,38027,1,0
2020/5/6,Emmons,North Dakota,38029,1,1
2020/5/6,Foster,North Dakota,38031,1,0
2020/5/6,Grand Forks,North Dakota,38035,271,1
2020/5/6,Grant,North Dakota,38037,1,0
2020/5/6,McHenry,North Dakota,38049,1,1
2020/5/6,McIntosh,North Dakota,38051,1,0
2020/5/6,McKenzie,North Dakota,38053,13,0
2020/5/6,McLean,North Dakota,38055,5,0
2020/5/6,Mercer,North Dakota,38057,3,0
2020/5/6,Morton,North Dakota,38059,35,2
2020/5/6,Mountrail,North Dakota,38061,36,0
2020/5/6,Nelson,North Dakota,38063,1,0
2020/5/6,Oliver,North Dakota,38065,1,0
2020/5/6,Pembina,North Dakota,38067,4,0
2020/5/6,Pierce,North Dakota,38069,2,0
2020/5/6,Ramsey,North Dakota,38071,3,0
2020/5/6,Ransom,North Dakota,38073,2,0
2020/5/6,Renville,North Dakota,38075,1,0
2020/5/6,Richland,North Dakota,38077,7,0
2020/5/6,Rolette,North Dakota,38079,1,0
2020/5/6,Sargent,North Dakota,38081,2,0
2020/5/6,Sioux,North Dakota,38085,1,0
2020/5/6,Slope,North Dakota,38087,3,0
2020/5/6,Stark,North Dakota,38089,57,2
2020/5/6,Stutsman,North Dakota,38093,12,0
2020/5/6,Walsh,North Dakota,38099,7,0
2020/5/6,Ward,North Dakota,38101,25,1
2020/5/6,Wells,North Dakota,38103,2,0
2020/5/6,Williams,North Dakota,38105,13,0
2020/5/7,Barnes,North Dakota,38003,4,0
2020/5/7,Benson,North Dakota,38005,2,0
2020/5/7,Bowman,North Dakota,38011,1,0
2020/5/7,Burke,North Dakota,38013,5,0
2020/5/7,Burleigh,North Dakota,38015,102,0
2020/5/7,Cass,North Dakota,38017,709,23
2020/5/7,Divide,North Dakota,38023,1,0
2020/5/7,Dunn,North Dakota,38025,11,0
2020/5/7,Eddy,North Dakota,38027,1,0
2020/5/7,Emmons,North Dakota,38029,1,1
2020/5/7,Foster,North Dakota,38031,1,0
2020/5/7,Grand Forks,North Dakota,38035,275,1
2020/5/7,Grant,North Dakota,38037,1,0
2020/5/7,McHenry,North Dakota,38049,1,1
2020/5/7,McIntosh,North Dakota,38051,1,0
2020/5/7,McKenzie,North Dakota,38053,15,0
2020/5/7,McLean,North Dakota,38055,5,0
2020/5/7,Mercer,North Dakota,38057,3,0
2020/5/7,Morton,North Dakota,38059,35,2
2020/5/7,Mountrail,North Dakota,38061,35,0
2020/5/7,Nelson,North Dakota,38063,1,0
2020/5/7,Oliver,North Dakota,38065,1,0
2020/5/7,Pembina,North Dakota,38067,5,0
2020/5/7,Pierce,North Dakota,38069,3,0
2020/5/7,Ramsey,North Dakota,38071,5,0
2020/5/7,Ransom,North Dakota,38073,2,0
2020/5/7,Renville,North Dakota,38075,1,0
2020/5/7,Richland,North Dakota,38077,8,0
2020/5/7,Rolette,North Dakota,38079,2,0
2020/5/7,Sargent,North Dakota,38081,3,0
2020/5/7,Sioux,North Dakota,38085,1,0
2020/5/7,Slope,North Dakota,38087,3,0
2020/5/7,Stark,North Dakota,38089,60,2
2020/5/7,Stutsman,North Dakota,38093,12,0
2020/5/7,Traill,North Dakota,38097,1,0
2020/5/7,Walsh,North Dakota,38099,8,0
2020/5/7,Ward,North Dakota,38101,26,1
2020/5/7,Wells,North Dakota,38103,2,0
2020/5/7,Williams,North Dakota,38105,18,0
2020/5/8,Barnes,North Dakota,38003,4,0
2020/5/8,Benson,North Dakota,38005,2,0
2020/5/8,Bowman,North Dakota,38011,1,0
2020/5/8,Burke,North Dakota,38013,5,0
2020/5/8,Burleigh,North Dakota,38015,103,0
2020/5/8,Cass,North Dakota,38017,752,24
2020/5/8,Divide,North Dakota,38023,1,0
2020/5/8,Dunn,North Dakota,38025,11,0
2020/5/8,Eddy,North Dakota,38027,1,0
2020/5/8,Emmons,North Dakota,38029,1,1
2020/5/8,Foster,North Dakota,38031,1,0
2020/5/8,Grand Forks,North Dakota,38035,282,2
2020/5/8,Grant,North Dakota,38037,1,0
2020/5/8,McHenry,North Dakota,38049,1,1
2020/5/8,McIntosh,North Dakota,38051,1,0
2020/5/8,McKenzie,North Dakota,38053,15,0
2020/5/8,McLean,North Dakota,38055,5,0
2020/5/8,Mercer,North Dakota,38057,3,0
2020/5/8,Morton,North Dakota,38059,35,2
2020/5/8,Mountrail,North Dakota,38061,37,0
2020/5/8,Nelson,North Dakota,38063,1,0
2020/5/8,Oliver,North Dakota,38065,1,0
2020/5/8,Pembina,North Dakota,38067,6,0
2020/5/8,Pierce,North Dakota,38069,3,0
2020/5/8,Ramsey,North Dakota,38071,5,0
2020/5/8,Ransom,North Dakota,38073,2,0
2020/5/8,Renville,North Dakota,38075,1,0
2020/5/8,Richland,North Dakota,38077,8,0
2020/5/8,Rolette,North Dakota,38079,2,0
2020/5/8,Sargent,North Dakota,38081,3,0
2020/5/8,Sioux,North Dakota,38085,1,0
2020/5/8,Slope,North Dakota,38087,3,0
2020/5/8,Stark,North Dakota,38089,60,2
2020/5/8,Stutsman,North Dakota,38093,12,0
2020/5/8,Traill,North Dakota,38097,1,0
2020/5/8,Walsh,North Dakota,38099,8,0
2020/5/8,Ward,North Dakota,38101,26,1
2020/5/8,Wells,North Dakota,38103,2,0
2020/5/8,Williams,North Dakota,38105,18,0
2020/5/9,Barnes,North Dakota,38003,4,0
2020/5/9,Benson,North Dakota,38005,2,0
2020/5/9,Bowman,North Dakota,38011,1,0
2020/5/9,Burke,North Dakota,38013,5,0
2020/5/9,Burleigh,North Dakota,38015,103,0
2020/5/9,Cass,North Dakota,38017,781,26
2020/5/9,Divide,North Dakota,38023,1,0
2020/5/9,Dunn,North Dakota,38025,11,0
2020/5/9,Eddy,North Dakota,38027,1,0
2020/5/9,Emmons,North Dakota,38029,1,1
2020/5/9,Foster,North Dakota,38031,1,0
2020/5/9,Grand Forks,North Dakota,38035,284,2
2020/5/9,Grant,North Dakota,38037,1,0
2020/5/9,McHenry,North Dakota,38049,2,1
2020/5/9,McIntosh,North Dakota,38051,1,0
2020/5/9,McKenzie,North Dakota,38053,15,0
2020/5/9,McLean,North Dakota,38055,5,0
2020/5/9,Mercer,North Dakota,38057,3,0
2020/5/9,Morton,North Dakota,38059,35,2
2020/5/9,Mountrail,North Dakota,38061,37,0
2020/5/9,Nelson,North Dakota,38063,1,0
2020/5/9,Oliver,North Dakota,38065,1,0
2020/5/9,Pembina,North Dakota,38067,6,0
2020/5/9,Pierce,North Dakota,38069,3,0
2020/5/9,Ramsey,North Dakota,38071,7,0
2020/5/9,Ransom,North Dakota,38073,3,0
2020/5/9,Renville,North Dakota,38075,1,0
2020/5/9,Richland,North Dakota,38077,8,0
2020/5/9,Rolette,North Dakota,38079,3,0
2020/5/9,Sargent,North Dakota,38081,3,0
2020/5/9,Sioux,North Dakota,38085,1,0
2020/5/9,Slope,North Dakota,38087,3,0
2020/5/9,Stark,North Dakota,38089,61,2
2020/5/9,Stutsman,North Dakota,38093,13,0
2020/5/9,Traill,North Dakota,38097,1,0
2020/5/9,Walsh,North Dakota,38099,8,0
2020/5/9,Ward,North Dakota,38101,27,1
2020/5/9,Wells,North Dakota,38103,2,0
2020/5/9,Williams,North Dakota,38105,18,0
2020/5/10,Barnes,North Dakota,38003,4,0
2020/5/10,Benson,North Dakota,38005,2,0
2020/5/10,Bowman,North Dakota,38011,1,0
2020/5/10,Burke,North Dakota,38013,5,0
2020/5/10,Burleigh,North Dakota,38015,103,0
2020/5/10,Cass,North Dakota,38017,805,26
2020/5/10,Divide,North Dakota,38023,1,0
2020/5/10,Dunn,North Dakota,38025,11,0
2020/5/10,Eddy,North Dakota,38027,1,0
2020/5/10,Emmons,North Dakota,38029,1,1
2020/5/10,Foster,North Dakota,38031,1,0
2020/5/10,Grand Forks,North Dakota,38035,285,2
2020/5/10,Grant,North Dakota,38037,1,0
2020/5/10,McHenry,North Dakota,38049,2,1
2020/5/10,McIntosh,North Dakota,38051,1,0
2020/5/10,McKenzie,North Dakota,38053,15,0
2020/5/10,McLean,North Dakota,38055,5,0
2020/5/10,Mercer,North Dakota,38057,3,0
2020/5/10,Morton,North Dakota,38059,36,2
2020/5/10,Mountrail,North Dakota,38061,37,0
2020/5/10,Nelson,North Dakota,38063,1,0
2020/5/10,Oliver,North Dakota,38065,1,0
2020/5/10,Pembina,North Dakota,38067,6,0
2020/5/10,Pierce,North Dakota,38069,3,0
2020/5/10,Ramsey,North Dakota,38071,7,0
2020/5/10,Ransom,North Dakota,38073,3,0
2020/5/10,Renville,North Dakota,38075,1,0
2020/5/10,Richland,North Dakota,38077,9,0
2020/5/10,Rolette,North Dakota,38079,3,0
2020/5/10,Sargent,North Dakota,38081,3,0
2020/5/10,Sioux,North Dakota,38085,1,0
2020/5/10,Slope,North Dakota,38087,3,0
2020/5/10,Stark,North Dakota,38089,61,2
2020/5/10,Stutsman,North Dakota,38093,13,0
2020/5/10,Traill,North Dakota,38097,1,0
2020/5/10,Walsh,North Dakota,38099,8,0
2020/5/10,Ward,North Dakota,38101,27,1
2020/5/10,Wells,North Dakota,38103,2,0
2020/5/10,Williams,North Dakota,38105,18,0
2020/5/11,Barnes,North Dakota,38003,4,0
2020/5/11,Benson,North Dakota,38005,2,0
2020/5/11,Bowman,North Dakota,38011,1,0
2020/5/11,Burke,North Dakota,38013,5,0
2020/5/11,Burleigh,North Dakota,38015,104,0
2020/5/11,Cass,North Dakota,38017,821,27
2020/5/11,Divide,North Dakota,38023,1,0
2020/5/11,Dunn,North Dakota,38025,12,0
2020/5/11,Eddy,North Dakota,38027,2,0
2020/5/11,Emmons,North Dakota,38029,1,1
2020/5/11,Foster,North Dakota,38031,1,0
2020/5/11,Grand Forks,North Dakota,38035,287,2
2020/5/11,Grant,North Dakota,38037,2,0
2020/5/11,McHenry,North Dakota,38049,2,1
2020/5/11,McIntosh,North Dakota,38051,1,0
2020/5/11,McKenzie,North Dakota,38053,15,0
2020/5/11,McLean,North Dakota,38055,5,0
2020/5/11,Mercer,North Dakota,38057,4,0
2020/5/11,Morton,North Dakota,38059,37,2
2020/5/11,Mountrail,North Dakota,38061,37,0
2020/5/11,Nelson,North Dakota,38063,1,0
2020/5/11,Oliver,North Dakota,38065,1,0
2020/5/11,Pembina,North Dakota,38067,6,0
2020/5/11,Pierce,North Dakota,38069,3,0
2020/5/11,Ramsey,North Dakota,38071,7,0
2020/5/11,Ransom,North Dakota,38073,3,0
2020/5/11,Renville,North Dakota,38075,1,0
2020/5/11,Richland,North Dakota,38077,9,0
2020/5/11,Rolette,North Dakota,38079,3,0
2020/5/11,Sargent,North Dakota,38081,3,0
2020/5/11,Sioux,North Dakota,38085,1,0
2020/5/11,Slope,North Dakota,38087,3,0
2020/5/11,Stark,North Dakota,38089,61,2
2020/5/11,Stutsman,North Dakota,38093,15,0
2020/5/11,Traill,North Dakota,38097,1,0
2020/5/11,Walsh,North Dakota,38099,8,0
2020/5/11,Ward,North Dakota,38101,27,1
2020/5/11,Wells,North Dakota,38103,2,0
2020/5/11,Williams,North Dakota,38105,19,0
2020/5/12,Barnes,North Dakota,38003,4,0
2020/5/12,Benson,North Dakota,38005,2,0
2020/5/12,Bowman,North Dakota,38011,1,0
2020/5/12,Burke,North Dakota,38013,5,0
2020/5/12,Burleigh,North Dakota,38015,105,0
2020/5/12,Cass,North Dakota,38017,866,29
2020/5/12,Divide,North Dakota,38023,1,0
2020/5/12,Dunn,North Dakota,38025,11,0
2020/5/12,Eddy,North Dakota,38027,2,0
2020/5/12,Emmons,North Dakota,38029,1,1
2020/5/12,Foster,North Dakota,38031,1,0
2020/5/12,Grand Forks,North Dakota,38035,293,2
2020/5/12,Grant,North Dakota,38037,2,0
2020/5/12,McHenry,North Dakota,38049,2,1
2020/5/12,McIntosh,North Dakota,38051,1,0
2020/5/12,McKenzie,North Dakota,38053,15,0
2020/5/12,McLean,North Dakota,38055,5,0
2020/5/12,Mercer,North Dakota,38057,4,0
2020/5/12,Morton,North Dakota,38059,37,2
2020/5/12,Mountrail,North Dakota,38061,37,0
2020/5/12,Nelson,North Dakota,38063,1,0
2020/5/12,Oliver,North Dakota,38065,1,0
2020/5/12,Pembina,North Dakota,38067,6,0
2020/5/12,Pierce,North Dakota,38069,3,0
2020/5/12,Ramsey,North Dakota,38071,7,0
2020/5/12,Ransom,North Dakota,38073,3,0
2020/5/12,Renville,North Dakota,38075,1,0
2020/5/12,Richland,North Dakota,38077,8,0
2020/5/12,Rolette,North Dakota,38079,3,0
2020/5/12,Sargent,North Dakota,38081,3,0
2020/5/12,Sioux,North Dakota,38085,1,0
2020/5/12,Slope,North Dakota,38087,3,0
2020/5/12,Stark,North Dakota,38089,61,2
2020/5/12,Stutsman,North Dakota,38093,16,0
2020/5/12,Traill,North Dakota,38097,1,0
2020/5/12,Walsh,North Dakota,38099,8,0
2020/5/12,Ward,North Dakota,38101,28,1
2020/5/12,Wells,North Dakota,38103,2,0
2020/5/12,Williams,North Dakota,38105,20,0
2020/5/13,Barnes,North Dakota,38003,4,0
2020/5/13,Benson,North Dakota,38005,2,0
2020/5/13,Bowman,North Dakota,38011,1,0
2020/5/13,Burke,North Dakota,38013,5,0
2020/5/13,Burleigh,North Dakota,38015,106,0
2020/5/13,Cass,North Dakota,38017,935,31
2020/5/13,Divide,North Dakota,38023,1,0
2020/5/13,Dunn,North Dakota,38025,11,0
2020/5/13,Eddy,North Dakota,38027,2,0
2020/5/13,Emmons,North Dakota,38029,1,1
2020/5/13,Foster,North Dakota,38031,1,0
2020/5/13,Grand Forks,North Dakota,38035,297,2
2020/5/13,Grant,North Dakota,38037,2,0
2020/5/13,McHenry,North Dakota,38049,2,1
2020/5/13,McIntosh,North Dakota,38051,1,0
2020/5/13,McKenzie,North Dakota,38053,15,0
2020/5/13,McLean,North Dakota,38055,5,0
2020/5/13,Mercer,North Dakota,38057,4,0
2020/5/13,Morton,North Dakota,38059,38,2
2020/5/13,Mountrail,North Dakota,38061,37,0
2020/5/13,Nelson,North Dakota,38063,1,0
2020/5/13,Oliver,North Dakota,38065,1,0
2020/5/13,Pembina,North Dakota,38067,6,0
2020/5/13,Pierce,North Dakota,38069,3,0
2020/5/13,Ramsey,North Dakota,38071,7,0
2020/5/13,Ransom,North Dakota,38073,3,0
2020/5/13,Renville,North Dakota,38075,1,0
2020/5/13,Richland,North Dakota,38077,8,0
2020/5/13,Rolette,North Dakota,38079,3,0
2020/5/13,Sargent,North Dakota,38081,3,0
2020/5/13,Sioux,North Dakota,38085,1,0
2020/5/13,Slope,North Dakota,38087,3,0
2020/5/13,Stark,North Dakota,38089,61,2
2020/5/13,Stutsman,North Dakota,38093,16,0
2020/5/13,Traill,North Dakota,38097,1,0
2020/5/13,Walsh,North Dakota,38099,9,0
2020/5/13,Ward,North Dakota,38101,28,1
2020/5/13,Wells,North Dakota,38103,2,0
2020/5/13,Williams,North Dakota,38105,20,0
2020/5/14,Barnes,North Dakota,38003,4,0
2020/5/14,Benson,North Dakota,38005,1,0
2020/5/14,Bowman,North Dakota,38011,1,0
2020/5/14,Burke,North Dakota,38013,5,0
2020/5/14,Burleigh,North Dakota,38015,107,0
2020/5/14,Cass,North Dakota,38017,991,31
2020/5/14,Divide,North Dakota,38023,1,0
2020/5/14,Dunn,North Dakota,38025,11,0
2020/5/14,Eddy,North Dakota,38027,2,0
2020/5/14,Emmons,North Dakota,38029,1,1
2020/5/14,Foster,North Dakota,38031,1,0
2020/5/14,Grand Forks,North Dakota,38035,304,2
2020/5/14,Grant,North Dakota,38037,2,0
2020/5/14,McHenry,North Dakota,38049,2,1
2020/5/14,McIntosh,North Dakota,38051,1,0
2020/5/14,McKenzie,North Dakota,38053,15,0
2020/5/14,McLean,North Dakota,38055,5,0
2020/5/14,Mercer,North Dakota,38057,4,0
2020/5/14,Morton,North Dakota,38059,37,2
2020/5/14,Mountrail,North Dakota,38061,38,0
2020/5/14,Nelson,North Dakota,38063,1,0
2020/5/14,Oliver,North Dakota,38065,1,0
2020/5/14,Pembina,North Dakota,38067,6,0
2020/5/14,Pierce,North Dakota,38069,3,0
2020/5/14,Ramsey,North Dakota,38071,7,0
2020/5/14,Ransom,North Dakota,38073,3,0
2020/5/14,Renville,North Dakota,38075,1,0
2020/5/14,Richland,North Dakota,38077,9,0
2020/5/14,Rolette,North Dakota,38079,3,0
2020/5/14,Sargent,North Dakota,38081,3,0
2020/5/14,Sioux,North Dakota,38085,1,0
2020/5/14,Slope,North Dakota,38087,3,0
2020/5/14,Stark,North Dakota,38089,61,2
2020/5/14,Stutsman,North Dakota,38093,16,0
2020/5/14,Traill,North Dakota,38097,1,0
2020/5/14,Walsh,North Dakota,38099,9,0
2020/5/14,Ward,North Dakota,38101,28,1
2020/5/14,Wells,North Dakota,38103,2,0
2020/5/14,Williams,North Dakota,38105,21,0
2020/5/15,Barnes,North Dakota,38003,4,0
2020/5/15,Benson,North Dakota,38005,1,0
2020/5/15,Bowman,North Dakota,38011,1,0
2020/5/15,Burke,North Dakota,38013,5,0
2020/5/15,Burleigh,North Dakota,38015,109,0
2020/5/15,Cass,North Dakota,38017,1032,32
2020/5/15,Divide,North Dakota,38023,1,0
2020/5/15,Dunn,North Dakota,38025,11,0
2020/5/15,Eddy,North Dakota,38027,2,0
2020/5/15,Emmons,North Dakota,38029,1,1
2020/5/15,Foster,North Dakota,38031,1,0
2020/5/15,Grand Forks,North Dakota,38035,307,3
2020/5/15,Grant,North Dakota,38037,2,0
2020/5/15,McHenry,North Dakota,38049,2,1
2020/5/15,McIntosh,North Dakota,38051,1,0
2020/5/15,McKenzie,North Dakota,38053,15,0
2020/5/15,McLean,North Dakota,38055,5,0
2020/5/15,Mercer,North Dakota,38057,4,0
2020/5/15,Morton,North Dakota,38059,39,2
2020/5/15,Mountrail,North Dakota,38061,38,0
2020/5/15,Nelson,North Dakota,38063,1,0
2020/5/15,Oliver,North Dakota,38065,1,0
2020/5/15,Pembina,North Dakota,38067,6,0
2020/5/15,Pierce,North Dakota,38069,3,0
2020/5/15,Ramsey,North Dakota,38071,7,0
2020/5/15,Ransom,North Dakota,38073,3,0
2020/5/15,Renville,North Dakota,38075,1,0
2020/5/15,Richland,North Dakota,38077,9,0
2020/5/15,Rolette,North Dakota,38079,4,0
2020/5/15,Sargent,North Dakota,38081,3,0
2020/5/15,Sioux,North Dakota,38085,1,0
2020/5/15,Slope,North Dakota,38087,3,0
2020/5/15,Stark,North Dakota,38089,61,2
